Pathway-id	Pathway-name	Reaction-id	EC	Protein-id	Protein-name	Gene-id	Gene-name
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-1.6.5.3	G2Z-12168-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	G2Z-12168	Manes.17G101100
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-1.6.5.3	G2Z-12261-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	G2Z-12261	Manes.18G022700
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-1.6.5.3	G2Z-12450-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	G2Z-12450	Manes.18G119800
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-1.6.5.3	G2Z-12476-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	G2Z-12476	Manes.18G137100
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-6807-MONOMER	succinate:quinone oxidoreductase	G2Z-6807	Manes.01G247900
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-8092-MONOMER	succinate:quinone oxidoreductase	G2Z-8092	Manes.05G025100
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-8392-MONOMER	succinate:quinone oxidoreductase	G2Z-8392	Manes.05G171800
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-10492-MONOMER	succinate:quinone oxidoreductase	G2Z-10492	Manes.12G074400
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-10748-MONOMER	succinate:quinone oxidoreductase	G2Z-10748	Manes.13G044900
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-10783-MONOMER	succinate:quinone oxidoreductase	G2Z-10783	Manes.13G066500
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-11812-MONOMER	succinate:quinone oxidoreductase	G2Z-11812	Manes.16G061500
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-12283-MONOMER	succinate:quinone oxidoreductase	G2Z-12283	Manes.18G032800
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-12481-MONOMER	succinate:quinone oxidoreductase	G2Z-12481	Manes.18G140900
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-12182-MONOMER	succinate:quinone oxidoreductase	G2Z-12182	Manes.17G108500
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-11624-MONOMER	succinate:quinone oxidoreductase	G2Z-11624	Manes.15G154900
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-10822-MONOMER		G2Z-10822	Manes.13G091700
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-10235-MONOMER	succinate:quinone oxidoreductase	G2Z-10235	Manes.11G103800
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-8652-MONOMER	succinate:quinone oxidoreductase	G2Z-8652	Manes.06G101800
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-8650-MONOMER	succinate:quinone oxidoreductase	G2Z-8650	Manes.06G101600
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-7052-MONOMER	succinate:quinone oxidoreductase	G2Z-7052	Manes.02G093200
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	G2Z-6604-MONOMER	succinate:quinone oxidoreductase	G2Z-6604	Manes.01G134800
PWY-4302	aerobic respiration III (alternative oxidase pathway)	RXN-6883	EC-1.10.3.11	G2Z-8486-MONOMER	ubiquinol:oxygen oxidoreductase	G2Z-8486	Manes.06G012700
PWY-4302	aerobic respiration III (alternative oxidase pathway)	RXN-6883	EC-1.10.3.11	G2Z-11697-MONOMER	ubiquinol:oxygen oxidoreductase	G2Z-11697	Manes.16G002000
PWY-6556	pyrimidine ribonucleosides salvage II	URIDINE-NUCLEOSIDASE-RXN	EC-3.2.2.3	G2Z-9508-MONOMER	uridine nucleosidase	G2Z-9508	Manes.09G056900
PWY-6556	pyrimidine ribonucleosides salvage II	CYTIDEAM2-RXN	EC-3.5.4.5	G2Z-6764-MONOMER	cytidine deaminase	G2Z-6764	Manes.01G223600
PWY-6556	pyrimidine ribonucleosides salvage II	CYTIDEAM2-RXN	EC-3.5.4.5	G2Z-8042-MONOMER	cytidine deaminase	G2Z-8042	Manes.05G000800
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-6630-MONOMER	ATP synthase	G2Z-6630	Manes.01G148200
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-7081-MONOMER	ATP synthase	G2Z-7081	Manes.02G106800
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-7239-MONOMER	ATP synthase	G2Z-7239	Manes.02G188100
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-7257-MONOMER	ATP synthase	G2Z-7257	Manes.02G196400
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-8444-MONOMER	ATP synthase	G2Z-8444	Manes.05G195000
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-8583-MONOMER	ATP synthase	G2Z-8583	Manes.06G062900
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-8617-MONOMER	ATP synthase	G2Z-8617	Manes.06G084900
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-8809-MONOMER	ATP synthase	G2Z-8809	Manes.06G177500
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-8921-MONOMER	ATP synthase	G2Z-8921	Manes.07G050600
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-9017-MONOMER	ATP synthase	G2Z-9017	Manes.07G088000
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-9037-MONOMER	ATP synthase	G2Z-9037	Manes.07G101100
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-9237-MONOMER	ATP synthase	G2Z-9237	Manes.08G064200
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-9539-MONOMER	ATP synthase	G2Z-9539	Manes.09G068900
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-9649-MONOMER	ATP synthase	G2Z-9649	Manes.09G128600
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-9838-MONOMER	ATP synthase	G2Z-9838	Manes.10G045500
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-10225-MONOMER	ATP synthase	G2Z-10225	Manes.11G098900
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-10979-MONOMER	ATP synthase	G2Z-10979	Manes.14G008200
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-11134-MONOMER	ATP synthase	G2Z-11134	Manes.14G085400
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-11185-MONOMER	ATP synthase	G2Z-11185	Manes.14G110100
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-11459-MONOMER	ATP synthase	G2Z-11459	Manes.15G071200
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-11710-MONOMER	ATP synthase	G2Z-11710	Manes.16G007000
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ATPSYN-RXN	EC-3.6.3.14	G2Z-12017-MONOMER	ATP synthase	G2Z-12017	Manes.17G024500
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	G2Z-7262-MONOMER	adenylate kinase	G2Z-7262	Manes.02G199500
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	G2Z-7778-MONOMER	adenylate kinase	G2Z-7778	Manes.04G024900
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	G2Z-8687-MONOMER	adenylate kinase	G2Z-8687	Manes.06G117800
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	G2Z-9042-MONOMER	adenylate kinase	G2Z-9042	Manes.07G104800
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	G2Z-9722-MONOMER	adenylate kinase	G2Z-9722	Manes.09G167100
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	G2Z-9835-MONOMER	adenylate kinase	G2Z-9835	Manes.10G040400
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	G2Z-10690-MONOMER	adenylate kinase	G2Z-10690	Manes.13G016600
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	G2Z-11069-MONOMER	adenylate kinase	G2Z-11069	Manes.14G053000
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	G2Z-11070-MONOMER	adenylate kinase	G2Z-11070	Manes.14G053400
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	G2Z-11249-MONOMER	adenylate kinase	G2Z-11249	Manes.14G139700
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	G2Z-11628-MONOMER	adenylate kinase	G2Z-11628	Manes.15G158900
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	G2Z-12177-MONOMER	adenylate kinase	G2Z-12177	Manes.17G104800
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	AMPSYN-RXN	EC-4.3.2.2	G2Z-9069-MONOMER	adenylosuccinate lyase	G2Z-9069	Manes.07G124700
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	AMPSYN-RXN	EC-4.3.2.2	G2Z-9791-MONOMER	adenylosuccinate lyase	G2Z-9791	Manes.10G018200
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYLOSUCCINATE-SYNTHASE-RXN	EC-6.3.4.4	G2Z-9473-MONOMER	adenylosuccinate synthetase	G2Z-9473	Manes.09G028800
PWY-6599	guanine and guanosine salvage II	RXN0-366	EC-3.2.2.1	unknown	unknown	unknown	unknown
PWY-6599	guanine and guanosine salvage II	GUANPRIBOSYLTRAN-RXN	EC-2.4.2.8	G2Z-12405-MONOMER	guanine phosphoribosyltransferase	G2Z-12405	Manes.18G095900
POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II	SPERMINE-SYNTHASE-RXN	EC-2.5.1.22	G2Z-11368-MONOMER	spermine synthase	G2Z-11368	Manes.15G028000
POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II	PWY-43	-	unknown	unknown	unknown	unknown
POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II	PWY-46	-	G2Z-10662-MONOMER		G2Z-10662	Manes.13G003000
POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II	PWY-46	-	G2Z-12232-MONOMER		G2Z-12232	Manes.18G008900
POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II	BSUBPOLYAMSYN-PWY	-	unknown	unknown	unknown	unknown
ASPARTATE-DEG1-PWY	L-aspartate degradation I	ASPAMINOTRANS-RXN	EC-2.6.1.1	G2Z-6598-MONOMER	aspartate transaminase	G2Z-6598	Manes.01G130700
ASPARTATE-DEG1-PWY	L-aspartate degradation I	ASPAMINOTRANS-RXN	EC-2.6.1.1	G2Z-7334-MONOMER	aspartate transaminase	G2Z-7334	Manes.03G011100
ASPARTATE-DEG1-PWY	L-aspartate degradation I	ASPAMINOTRANS-RXN	EC-2.6.1.1	G2Z-7354-MONOMER	aspartate transaminase	G2Z-7354	Manes.03G022400
ASPARTATE-DEG1-PWY	L-aspartate degradation I	ASPAMINOTRANS-RXN	EC-2.6.1.1	G2Z-7445-MONOMER	aspartate transaminase	G2Z-7445	Manes.03G061000
ASPARTATE-DEG1-PWY	L-aspartate degradation I	ASPAMINOTRANS-RXN	EC-2.6.1.1	G2Z-7446-MONOMER	aspartate transaminase	G2Z-7446	Manes.03G061100
ASPARTATE-DEG1-PWY	L-aspartate degradation I	ASPAMINOTRANS-RXN	EC-2.6.1.1	G2Z-9428-MONOMER	aspartate transaminase	G2Z-9428	Manes.08G172500
ASPARTATE-DEG1-PWY	L-aspartate degradation I	ASPAMINOTRANS-RXN	EC-2.6.1.1	G2Z-10606-MONOMER	aspartate transaminase	G2Z-10606	Manes.12G138300
ASPARTATE-DEG1-PWY	L-aspartate degradation I	ASPAMINOTRANS-RXN	EC-2.6.1.1	G2Z-11959-MONOMER	aspartate transaminase	G2Z-11959	Manes.16G126700
PWY-4861	UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)	UDP-GLUCURONATE-4-EPIMERASE-RXN	EC-5.1.3.6	G2Z-6474-MONOMER	UDP-glucuronate 4-epimerase	G2Z-6474	Manes.01G074000
PWY-4861	UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)	UDP-GLUCURONATE-4-EPIMERASE-RXN	EC-5.1.3.6	G2Z-6840-MONOMER	UDP-glucuronate 4-epimerase	G2Z-6840	Manes.01G266700
PWY-4861	UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)	UDP-GLUCURONATE-4-EPIMERASE-RXN	EC-5.1.3.6	G2Z-7600-MONOMER	UDP-glucuronate 4-epimerase	G2Z-7600	Manes.03G144400
PWY-4861	UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)	UDP-GLUCURONATE-4-EPIMERASE-RXN	EC-5.1.3.6	G2Z-8139-MONOMER	UDP-glucuronate 4-epimerase	G2Z-8139	Manes.05G046800
PWY-4861	UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)	UDP-GLUCURONATE-4-EPIMERASE-RXN	EC-5.1.3.6	G2Z-8732-MONOMER	UDP-glucuronate 4-epimerase	G2Z-8732	Manes.06G136800
PWY-4861	UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)	UDP-GLUCURONATE-4-EPIMERASE-RXN	EC-5.1.3.6	G2Z-11030-MONOMER	UDP-glucuronate 4-epimerase	G2Z-11030	Manes.14G033800
PWY-4861	UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)	UDP-GLUCURONATE-4-EPIMERASE-RXN	EC-5.1.3.6	G2Z-11271-MONOMER	UDP-glucuronate 4-epimerase	G2Z-11271	Manes.14G147600
PWY-4861	UDP-&alpha;-D-galacturonate biosynthesis I (from UDP-D-glucuronate)	UDP-GLUCURONATE-4-EPIMERASE-RXN	EC-5.1.3.6	G2Z-11430-MONOMER	UDP-glucuronate 4-epimerase	G2Z-11430	Manes.15G056600
PHOTOALL-PWY	oxygenic photosynthesis	CALVIN-PWY	-	unknown	unknown	unknown	unknown
PHOTOALL-PWY	oxygenic photosynthesis	PWY-101	-	unknown	unknown	unknown	unknown
PWY-82	UDP-&beta;-L-arabinose biosynthesis II (from &beta;-L-arabinose)	L-ARABINOKINASE-RXN	EC-2.7.1.46	G2Z-7323-MONOMER	arabinose kinase	G2Z-7323	Manes.03G001300
PWY-82	UDP-&beta;-L-arabinose biosynthesis II (from &beta;-L-arabinose)	L-ARABINOKINASE-RXN	EC-2.7.1.46	G2Z-11980-MONOMER	arabinose kinase	G2Z-11980	Manes.16G137600
PWY-82	UDP-&beta;-L-arabinose biosynthesis II (from &beta;-L-arabinose)	RXN-7401	EC-2.7.7.37	G2Z-7203-MONOMER	UDP-L-arabinose pyrophosphorylase	G2Z-7203	Manes.02G169300
PWY-5059	pinobanksin biosynthesis	RXN-7689	EC-2.1.1	unknown	unknown	unknown	unknown
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-12159-MONOMER		G2Z-12159	Manes.17G095400
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-12158-MONOMER		G2Z-12158	Manes.17G095300
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-12157-MONOMER		G2Z-12157	Manes.17G095200
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-12156-MONOMER		G2Z-12156	Manes.17G095100
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-12049-MONOMER		G2Z-12049	Manes.17G044600
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-12048-MONOMER		G2Z-12048	Manes.17G044300
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-12045-MONOMER		G2Z-12045	Manes.17G042400
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-12044-MONOMER		G2Z-12044	Manes.17G042300
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-11045-MONOMER		G2Z-11045	Manes.14G039700
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-10707-MONOMER		G2Z-10707	Manes.13G024000
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-10706-MONOMER		G2Z-10706	Manes.13G023900
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-10566-MONOMER		G2Z-10566	Manes.12G120200
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-10404-MONOMER		G2Z-10404	Manes.12G031600
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-9944-MONOMER		G2Z-9944	Manes.10G103200
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-9857-MONOMER		G2Z-9857	Manes.10G053100
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-9134-MONOMER		G2Z-9134	Manes.08G016200
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-8903-MONOMER		G2Z-8903	Manes.07G037600
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-8635-MONOMER		G2Z-8635	Manes.06G093800
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-7207-MONOMER		G2Z-7207	Manes.02G172200
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-7188-MONOMER		G2Z-7188	Manes.02G160700
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-7187-MONOMER		G2Z-7187	Manes.02G160600
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-7077-MONOMER	(2S)-pinocembrin,2-oxoglutarate:oxygen oxidoreductase	G2Z-7077	Manes.02G104700
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-6856-MONOMER		G2Z-6856	Manes.02G000400
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-6849-MONOMER		G2Z-6849	Manes.01G274100
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-6510-MONOMER		G2Z-6510	Manes.01G086600
PWY-5059	pinobanksin biosynthesis	RXN-7648	EC-1.14.11.9	G2Z-6421-MONOMER		G2Z-6421	Manes.01G043500
PWY-5059	pinobanksin biosynthesis	RXN-7647	EC-5.5.1.6	unknown	unknown	unknown	unknown
PWY-5059	pinobanksin biosynthesis	RXN-7645	EC-2.3.1	unknown	unknown	unknown	unknown
PWY-7325	salvigenin biosynthesis	RXN-15530	EC-2.1.1	G2Z-12631-MONOMER	cirsimaritin 4'-<i>O</i>-methyltransferase	G2Z-12631	Manes.S079700
PWY-7325	salvigenin biosynthesis	RXN-15529	EC-2.1.1	G2Z-12631-MONOMER	scutellarein 7-methyl ether 4'-<i>O</i>-methyltransferase	G2Z-12631	Manes.S079700
PWY-7325	salvigenin biosynthesis	RXN-15528	EC-2.1.1	unknown	unknown	unknown	unknown
PWY-7325	salvigenin biosynthesis	RXN-7650	EC-1.14.13	G2Z-7790-MONOMER	apigenin synthase	G2Z-7790	Manes.04G030000
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-7898-MONOMER	genkwanin 6-hydroxylase	G2Z-7898	Manes.04G085900
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-8371-MONOMER	genkwanin 6-hydroxylase	G2Z-8371	Manes.05G166800
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-8372-MONOMER	genkwanin 6-hydroxylase	G2Z-8372	Manes.05G166900
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-8373-MONOMER	genkwanin 6-hydroxylase	G2Z-8373	Manes.05G167000
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-8374-MONOMER	genkwanin 6-hydroxylase	G2Z-8374	Manes.05G167200
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-8375-MONOMER	genkwanin 6-hydroxylase	G2Z-8375	Manes.05G167400
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-8376-MONOMER	genkwanin 6-hydroxylase	G2Z-8376	Manes.05G167500
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-8377-MONOMER	genkwanin 6-hydroxylase	G2Z-8377	Manes.05G167600
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-8378-MONOMER	genkwanin 6-hydroxylase	G2Z-8378	Manes.05G167700
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-8379-MONOMER	genkwanin 6-hydroxylase	G2Z-8379	Manes.05G167900
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-8380-MONOMER	genkwanin 6-hydroxylase	G2Z-8380	Manes.05G168000
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-8381-MONOMER	genkwanin 6-hydroxylase	G2Z-8381	Manes.05G168100
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-8382-MONOMER	genkwanin 6-hydroxylase	G2Z-8382	Manes.05G168200
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-10434-MONOMER	genkwanin 6-hydroxylase	G2Z-10434	Manes.12G048200
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-10435-MONOMER	genkwanin 6-hydroxylase	G2Z-10435	Manes.12G048400
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-10436-MONOMER	genkwanin 6-hydroxylase	G2Z-10436	Manes.12G048500
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-12264-MONOMER	genkwanin 6-hydroxylase	G2Z-12264	Manes.18G025900
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-12265-MONOMER	genkwanin 6-hydroxylase	G2Z-12265	Manes.18G026000
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-12266-MONOMER	genkwanin 6-hydroxylase	G2Z-12266	Manes.18G026100
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-12267-MONOMER	genkwanin 6-hydroxylase	G2Z-12267	Manes.18G026200
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-12268-MONOMER	genkwanin 6-hydroxylase	G2Z-12268	Manes.18G026300
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-12281-MONOMER	genkwanin 6-hydroxylase	G2Z-12281	Manes.18G032200
PWY-7325	salvigenin biosynthesis	RXN-14748	EC-1.14.13	G2Z-12649-MONOMER	genkwanin 6-hydroxylase	G2Z-12649	Manes.S096400
PWY-7325	salvigenin biosynthesis	RXN-14752	EC-2.1.1	unknown	unknown	unknown	unknown
PWY-7325	salvigenin biosynthesis	RXN-14751	EC-1.14.13	G2Z-7898-MONOMER	apigenin-7,4'-dimethyl ether 6-hydroxylase	G2Z-7898	Manes.04G085900
PWY-7325	salvigenin biosynthesis	RXN-14751	EC-1.14.13	G2Z-8371-MONOMER	apigenin-7,4'-dimethyl ether 6-hydroxylase	G2Z-8371	Manes.05G166800
PWY-7325	salvigenin biosynthesis	RXN-14751	EC-1.14.13	G2Z-8372-MONOMER	apigenin-7,4'-dimethyl ether 6-hydroxylase	G2Z-8372	Manes.05G166900
PWY-7325	salvigenin biosynthesis	RXN-14751	EC-1.14.13	G2Z-8373-MONOMER	apigenin-7,4'-dimethyl ether 6-hydroxylase	G2Z-8373	Manes.05G167000
PWY-7325	salvigenin biosynthesis	RXN-14751	EC-1.14.13	G2Z-8374-MONOMER	apigenin-7,4'-dimethyl ether 6-hydroxylase	G2Z-8374	Manes.05G167200
